Rank,slope
C+,9.538733333333317e-4
C,9.821817647058851e-4
C-,-4.875454545454543e-4
NA,-5.827861635220335e-6
S,-0.009946742500000005
A+,-0.002119138571428567
A,-9.455424999999963e-4
A-,-0.002475232500000007
B+,7.186249999999708e-5
B,4.349331250000012e-4
B-,-1.0760699999999908e-4
C+,2.0643666666666689e-4
C,-0.001292254705882348
C-,-2.2883454545454522e-4
NA,1.342703144654092e-5
S,0.014866817499999999
A+,0.0026863814285714312
A,0.0013885624999999996
A-,9.840341666666618e-4
B+,5.029424999999979e-4
B,-7.071812499999986e-5
B-,-0.0014307169999999985
C+,-5.9646666666668136e-5
C,7.72835882352945e-4
C-,1.9388363636363586e-4
NA,-3.644449056603867e-5
S,-0.009525312499999997
A+,-4.9778571428569254e-5
A,-0.0039185525
A-,3.9537583333332645e-4
B+,0.0032051124999999975
B,-6.804281249999988e-4
B-,-5.569389999999984e-4
C+,-3.2137666666666616e-4
C,-6.697805882352897e-4
C-,1.5915636363636308e-4
NA,3.297593710691847e-5
S,0.004887092500000004
A+,-0.003104607142857135
A,-0.0010779908333333353
A-,-0.004546240833333333
B+,-3.796775000000003e-4
B,-3.874293750000007e-4
B-,7.32879000000001e-4
C+,2.3683999999999983e-4
C,6.298982352941242e-4
C-,-1.0240363636363677e-4
NA,9.444150943394578e-7
S,0.004444307499999994
A+,-0.009142804285714276
A,-5.73174166666665e-4
A-,-0.0012770425000000008
B+,-2.119225000000033e-4
B,5.397193750000017e-4
B-,-0.001011584999999999
C+,8.057333333333341e-4
C,-3.789299999999949e-4
C-,-5.018054545454546e-4
NA,-3.469903144654203e-5
S,-0.018077047499999995
A+,0.0032461900000000012
A,0.001001299166666671
A-,-4.8693083333333853e-4
B+,0.002294557500000001
B,5.408606250000004e-4
B-,0.0010047810000000025
C+,4.8117000000000174e-4
C,9.747500000000084e-4
C-,2.9014909090909076e-4
NA,5.330150943396039e-6
S,0.0217098625
A+,-0.0019712585714285642
A,5.437241666666642e-4
A-,0.0011630591666666643
B+,2.16302499999998e-4
B,6.771043749999998e-4
B-,-0.0020716309999999983
C+,-4.4552666666666666e-4
C,-7.636058823528903e-5
C-,7.877690909090904e-4
NA,4.1657144654088374e-5
S,0.006476322500000013
A+,6.433528571428627e-4
A,-3.8448583333333046e-4
A-,-3.578125000000043e-4
B+,-0.0013468299999999994
B,-7.787093749999979e-4
B-,-5.649269999999992e-4
C+,7.406000000000005e-4
C,-5.363617647058766e-4
C-,-1.3305454545454526e-4
NA,2.4148012578616296e-5
S,-0.005346437499999996
A+,-7.744071428571388e-4
A,-4.8137750000000343e-4
A-,0.0016038574999999962
B+,3.677250000000292e-5
B,5.552068750000016e-4
B-,-5.107650000000004e-4
C+,-6.51803333333331e-4
C,2.0497117647059443e-4
C-,-4.5015454545454614e-4
NA,-1.3586553459119841e-5
S,0.018073242500000006
A+,-0.0044367642857142805
A,0.0032250841666666683
A-,-0.0019062208333333389
B+,-0.0024971549999999996
B,6.574443749999991e-4
B-,-2.2869899999999896e-4
C+,3.5619000000000075e-4
C,3.569888235294194e-4
C-,8.305272727272662e-5
NA,-5.3558427672957105e-5
S,1.0177500000001586e-5
A+,-0.008362044285714281
A,1.9801749999999617e-4
A-,4.6942083333333383e-4
B+,-0.0016055399999999986
B,8.954218750000017e-4
B-,-2.3093699999999863e-4
C+,-9.8234e-4
C,8.117352941176945e-5
C-,6.535072727272735e-4
NA,-5.236352201259008e-7
S,0.0063824424999999975
A+,-0.0018843471428571408
A,0.0012684474999999974
A-,1.5693583333333382e-4
B+,-6.603049999999997e-4
B,-4.6333687499999906e-4
B-,4.647090000000025e-4
C+,-4.9723333333335e-5
C,0.0018781052941176516
C-,-9.234618181818177e-4
NA,-4.293611320754859e-5
S,-0.009831112500000006
A+,0.003104630000000002
A,0.002415962499999998
A-,-1.1838250000000557e-4
B+,-0.0012255474999999993
B,-2.302606249999984e-4
B-,3.5240100000000126e-4
C+,-0.001153519999999999
C,3.415158823529494e-4
C-,-3.933763636363644e-4
NA,3.33321132075473e-5
S,-0.0220845575
A+,0.011353418571428568
A,0.002083200833333333
A-,4.242858333333295e-4
B+,2.1556750000000245e-4
B,-5.007381249999991e-4
B-,-4.2503299999999816e-4
C+,-2.8830666666666583e-4
C,-4.989017647058795e-4
C-,0.0010105872727272731
NA,8.738679245283024e-6
S,0.009289457499999999
A+,-6.227157142857133e-4
A,-0.002294059166666664
A-,0.0012409741666666654
B+,-3.7312750000000094e-4
B,6.464931249999977e-4
B-,4.043000000001007e-6
C+,2.6428666666666493e-4
C,9.599829411764743e-4
C-,-7.255090909090907e-4
NA,-3.745044025157449e-6
S,0.027856252500000005
A+,0.0036717300000000033
A,9.911324999999974e-4
A-,0.0013800008333333356
B+,2.6023249999999865e-4
B,2.7947312499999915e-4
B-,0.0013481510000000016
C+,8.259866666666647e-4
C,9.977100000000073e-4
C-,-9.203018181818173e-4
NA,1.748992452830195e-5
S,0.0177269075
A+,0.0055880100000000035
A,0.001942322499999998
A-,-0.0014589541666666691
B+,3.391474999999991e-4
B,-6.49966874999999e-4
B-,-7.51980999999998e-4
C+,-3.777333333333524e-5
C,9.154135294117673e-4
C-,1.5609272727272805e-4
NA,7.0962893081760515e-6
S,0.0171112875
A+,-0.0066353957142857144
A,-0.0033627224999999957
A-,0.001722182500000003
B+,1.3843249999999935e-4
B,-8.46687499999797e-6
B-,0.0013374930000000036
C+,1.9924666666666524e-4
C,0.0015190358823529444
C-,5.474618181818174e-4
NA,2.7045144654088257e-5
S,0.015007207499999996
A+,0.005461630000000007
A,9.8889916666667e-4
A-,3.562774999999954e-4
B+,0.0036107400000000003
B,4.967993749999999e-4
B-,-4.788269999999981e-4
C+,-4.60030000000002e-4
C,0.0012690594117647134
C-,-7.755945454545457e-4
NA,-4.7995509433963056e-5
S,0.013778082500000012
A+,-0.007935518571428574
A,4.629408333333314e-4
A-,0.0020578941666666664
B+,1.8027500000000009e-4
B,2.505156250000005e-4
B-,6.70423000000001e-4
C+,2.485333333333321e-4
C,5.866617647058901e-4
C-,6.530490909090912e-4
NA,-1.2043333333333791e-5
S,0.019894922500000002
A+,0.006324227142857148
A,-4.496741666666657e-4
A-,0.005574900833333336
B+,-8.511924999999995e-4
B,-9.94450625000001e-4
B-,4.2861700000000044e-4
C+,3.182700000000012e-4
C,-0.0012967382352941136
C-,1.0550363636363618e-4
NA,-3.726116981132192e-5
S,0.030539782499999994
A+,0.006021512857142853
A,0.0025980041666666676
A-,1.7095083333333082e-4
B+,-0.0016270775000000008
B,-8.603125000002322e-6
B-,-2.828389999999973e-4
C+,-6.011566666666689e-4
C,8.869405882352986e-4
C-,7.31087272727272e-4
NA,-3.2069308176102115e-6
S,0.018815277500000005
A+,-0.0015895157142857164
A,9.320691666666653e-4
A-,-0.002953535833333338
B+,2.889699999999982e-4
B,-1.6018125000000207e-5
B-,-2.307309999999975e-4
C+,-3.4004666666666907e-4
C,6.181229411764729e-4
C-,6.035963636363632e-4
NA,-2.1034628930818258e-5
S,0.013789997500000001
A+,-0.005966601428571428
A,-8.889508333333369e-4
A-,-4.3286250000000023e-4
B+,-0.0017904774999999997
B,-0.0012572281250000025
B-,4.5480500000000224e-4
C+,0.001007766666666665
C,-2.8343941176470016e-4
C-,8.499036363636373e-4
NA,2.3917823899371746e-5
S,-0.002069527500000003
A+,0.0017220900000000016
A,-0.0015611091666666663
A-,-0.0018895408333333317
B+,6.803474999999998e-4
B,-6.159618750000016e-4
B-,6.654389999999998e-4
C+,4.4941999999999893e-4
C,7.666323529411834e-4
C-,-2.618999999999996e-4
NA,2.0524138364779932e-5
S,0.005227252500000001
A+,-4.910300000000004e-4
A,-0.003165205833333333
A-,0.0017164624999999984
B+,-0.0011493100000000013
B,-5.42499375000003e-4
B-,1.656230000000017e-4
C+,2.4086000000000064e-4
C,-7.798747058823499e-4
C-,-6.674436363636363e-4
NA,-9.165169811321183e-6
S,-0.009472972499999996
A+,0.003496995714285721
A,-2.434925000000022e-4
A-,9.131424999999962e-4
B+,-2.614575000000009e-4
B,2.8201312500000157e-4
B-,7.763500000000057e-5
C+,0.0010159333333333346
C,-9.647029411764649e-4
C-,3.332018181818181e-4
NA,1.1374352201257735e-5
S,0.020219112500000004
A+,-0.007072912857142852
A,0.0016775458333333367
A-,0.002404904166666666
B+,5.15457499999997e-4
B,6.481781250000009e-4
B-,6.721610000000013e-4
C+,7.640799999999976e-4
C,1.160335294117687e-4
C-,0.0012056090909090902
NA,-1.8595509433962656e-5
S,0.003881912500000001
A+,0.002732218571428569
A,0.0013096774999999971
A-,6.022091666666702e-4
B+,-1.2742250000000342e-4
B,-6.17981250000012e-5
B-,5.370970000000016e-4
C+,-6.570799999999983e-4
C,-0.0017830111764705833
C-,-8.87400000000004e-5
NA,-2.606924528301973e-5
S,0.011507722499999993
A+,0.00927642428571429
A,6.450508333333377e-4
A-,-3.310583333333992e-5
B+,-4.7125750000000087e-4
B,-2.0440562500000198e-4
B-,3.319770000000001e-4
C+,-1.0504999999999965e-4
C,9.681300000000016e-4
C-,1.8344909090909123e-4
NA,5.55344654088036e-6
S,0.0054717575
A+,-0.004603467142857145
A,0.004361569166666666
A-,-0.0032990508333333403
B+,6.504499999999997e-5
B,-4.613656249999988e-4
B-,5.919570000000018e-4
C+,-1.124433333333332e-4
C,5.792488235294139e-4
C-,0.001090236363636364
NA,-4.6121194968554296e-5
S,0.004480342499999998
A+,0.0017349500000000003
A,-0.0012128041666666695
A-,7.739691666666624e-4
B+,-4.851900000000015e-4
B,8.825518749999984e-4
B-,-3.8146099999999966e-4
C+,-3.4391666666666804e-4
C,0.0010577288235294122
C-,0.001003698181818182
NA,1.0806415094338382e-6
S,0.00600866750000001
A+,-0.003329118571428566
A,0.0022307008333333333
A-,0.0023930625
B+,-5.312400000000013e-4
B,-0.0017247106249999992
B-,-0.0015161949999999982
C+,3.4026999999999956e-4
C,-8.172294117646421e-5
C-,4.7921818181819405e-5
NA,3.463820125786188e-5
S,-0.0261592525
A+,0.0036005585714285744
A,-0.001740109166666668
A-,0.0026564191666666654
B+,-0.001363367499999999
B,5.524606250000001e-4
B-,9.502710000000016e-4
C+,-3.6600000000027924e-6
C,-9.877005882352873e-4
C-,2.633472727272719e-4
NA,-6.95228930817641e-6
S,-0.004385492499999992
A+,-7.326928571428584e-4
A,7.740008333333284e-4
A-,-8.010808333333312e-4
B+,8.53794999999999e-4
B,5.109368750000023e-4
B-,7.600170000000013e-4
C+,-4.94363333333331e-4
C,-0.0011137405882352888
C-,-1.4394545454545404e-4
NA,-3.540880503159738e-8
S,-0.0031033674999999994
A+,-0.006684247142857138
A,-8.9330916666667e-4
A-,-0.0021900525000000063
B+,-1.8680499999999754e-4
B,1.8648062500000153e-4
B-,-9.542529999999979e-4
C+,3.015466666666645e-4
C,-6.626358823529358e-4
C-,-1.1232909090909086e-4
NA,-7.581119496855922e-6
S,-0.008333707499999999
A+,0.0016786614285714426
A,0.002355055833333331
A-,0.0018396124999999978
B+,0.003591824999999999
B,-2.3395562500000186e-4
B-,-0.0011146009999999991
C+,7.628133333333308e-4
C,8.042076470588317e-4
C-,5.180545454545407e-5
NA,1.4451081761006339e-5
S,0.024264167499999996
A+,0.0016615414285714326
A,0.0013181041666666701
A-,-2.320258333333334e-4
B+,2.6008999999999906e-4
B,-0.00070532812499999925
B-,3.7785500000000213e-4
C+,-1.7701333333333433e-4
C,-0.0010188288235294077
C-,0.0012970454545454548
NA,1.1364591194968487e-5
S,-0.018540557500000006
A+,-0.0027060900000000004
A,-0.0020357775
A-,0.0040484425
B+,-0.002328145000000001
B,-2.9488937500000013e-4
B-,-6.115749999999975e-4
C+,-6.826000000000214e-5
C,9.420452941176526e-4
C-,-0.0011466581818181812
NA,-3.5874930817610736e-5
S,-0.001899712499999998
A+,0.002981715714285724
A,-9.615891666666627e-4
A-,7.309441666666632e-4
B+,5.931249999999917e-5
B,-7.39825624999998e-4
B-,0.001062205000000002
C+,-0.0011444099999999983
C,7.466764705882473e-5
C-,-9.247127272727276e-4
NA,-4.6426176100629304e-5
S,0.002661662499999999
A+,-0.006466424285714287
A,2.1696249999999547e-4
A-,2.5685916666666486e-4
B+,2.6323499999999627e-4
B,8.158543749999983e-4
B-,-3.41974999999999e-4
C+,-7.129666666666661e-4
C,2.3554058823529683e-4
C-,-3.955909090909089e-4
NA,2.3850251572327024e-5
S,0.020619912499999993
A+,-0.002933844285714284
A,-6.260224999999965e-4
A-,-0.0030790591666666743
B+,3.3380500000000125e-4
B,5.805006249999992e-4
B-,0.0010272970000000004
C+,-3.5950666666666826e-4
C,9.13588235294624e-6
C-,-3.418181818182248e-6
NA,6.642176100628997e-6
S,0.010128637499999992
A+,-0.003596112857142855
A,0.0018756208333333309
A-,2.995408333333334e-4
B+,-0.002245679999999998
B,0.001404163125000002
B-,0.0013221230000000027
C+,-8.577299999999988e-4
C,0.00121721823529412
C-,-3.615054545454551e-4
NA,2.5010452830188758e-5
S,0.016492662500000005
A+,0.0037595071428571524
A,-1.4310083333333117e-4
A-,4.5941583333332863e-4
B+,-6.412800000000007e-4
B,5.752581249999991e-4
B-,0.001809775
C+,-6.738999999999996e-4
C,1.9665941176470728e-4
C-,-5.674727272727319e-5
NA,9.620138364779858e-6
S,-0.0058824774999999985
A+,-0.002784389999999993
A,-0.003088802499999995
A-,-0.00462590083333334
B+,0.0019450474999999998
B,7.824793749999989e-4
B-,-0.0010049629999999987
C+,-8.092766666666682e-4
C,2.8186882352941703e-4
C-,1.1556727272727186e-4
NA,4.368893081760861e-6
S,-0.0020128774999999986
A+,-0.0020413271428571375
A,5.764858333333315e-4
A-,0.0030248558333333393
B+,0.0017546824999999974
B,-8.31254375000002e-4
B-,8.773230000000017e-4
C+,8.447666666666361e-5
C,-1.304405882352912e-4
C-,-2.0154545454545417e-4
NA,1.7443182389937e-5
S,0.017829482500000007
A+,3.3343000000000326e-4
A,0.0028731208333333297
A-,-0.0026670558333333405
B+,-8.57537500000001e-4
B,1.723437500000183e-5
B-,5.556729999999998e-4
C+,-2.6633999999999995e-4
C,0.0024958547058823548
C-,-2.03861818181818e-4
NA,2.2292465408805037e-5
S,-0.0168787525
A+,-3.700842857142821e-4
A,2.866324999999984e-4
A-,0.0035056491666666727
B+,0.001200807499999999
B,-2.0204187500000268e-4
B-,0.002220271000000001
C+,8.578000000000116e-5
C,8.817900000000008e-4
C-,2.3088727272727182e-4
NA,-5.0863685534591974e-5
S,0.017539697500000003
A+,0.005471801428571428
A,-0.003873274166666671
A-,0.0014109758333333325
B+,-0.0014716924999999955
B,3.1487937499999916e-4
B-,4.3183100000000177e-4
C+,2.253299999999986e-4
C,-3.009823529411393e-5
C-,-1.8950545454545444e-4
NA,1.1072955974830737e-7
S,0.0043227575000000015
A+,0.005140135714285717
A,-0.0019171891666666641
A-,0.0012500574999999995
B+,3.781599999999985e-4
B,1.4611812499999856e-4
B-,2.7857699999999996e-4
C+,-4.358133333333323e-4
C,-1.669947058823495e-4
C-,0.0010823254545454545
NA,4.765647798742014e-6
S,0.0169612375
A+,-6.727614285714218e-4
A,-0.0016750641666666646
A-,-5.352324999999961e-4
B+,-0.0017129674999999997
B,-5.600781250000012e-4
B-,-9.138749999999986e-4
C+,-4.534166666666651e-4
C,0.0015641111764705916
C-,-0.0015076309090909102
NA,3.4243333333333616e-5
S,-0.015601842500000003
A+,-0.00518769857142856
A,-0.0030397041666666677
A-,-0.004795762500000007
B+,0.0011069249999999984
B,-5.945687499999978e-5
B-,-6.191699999999681e-5
C+,8.777733333333334e-4
C,-0.0011650899999999956
C-,-9.504490909090905e-4
NA,-1.5829559748430838e-6
S,-0.005086462500000006
A+,0.006960972857142859
A,4.296541666666618e-4
A-,1.7169083333333588e-4
B+,1.8046500000000067e-4
B,4.0361187500000204e-4
B-,8.231650000000028e-4
C+,-3.6369666666666626e-4
C,-0.0015446676470588171
C-,-9.296727272727244e-5
NA,-2.0058238993712083e-6
S,-0.024046047500000004
A+,-0.001464907142857138
A,0.002307842500000001
A-,-0.0030193825000000064
B+,0.0015495999999999978
B,-1.5919937500000195e-4
B-,6.404100000000079e-5
C+,0.0012904500000000018
C,-5.781794117647016e-4
C-,9.17205454545454e-4
NA,-1.6095132075472044e-5
S,-0.006353647500000002
A+,-0.004799709999999995
A,0.002948504166666667
A-,-3.287375000000042e-4
B+,0.002258645000000001
B,-5.984206250000009e-4
B-,0.0012821010000000006
C+,-5.463966666666653e-4
C,0.0010091335294117724
C-,8.891418181818174e-4
NA,3.538728301886837e-5
S,-0.0022093025
A+,0.001057607142857145
A,0.001093042499999996
A-,-0.0016099175000000051
B+,-0.0029173575000000012
B,3.6442187499999973e-4
B-,1.1470100000000267e-4
C+,4.6968666666666374e-4
C,-0.002206498235294115
C-,3.6043090909090863e-4
NA,-8.542830188679445e-6
S,0.021786182500000008
A+,-0.0025243242857142796
A,0.002358159166666666
A-,2.639908333333383e-4
B+,-6.745175000000011e-4
B,1.7901062500000158e-4
B-,-6.899709999999989e-4
C+,-6.907666666666956e-5
C,-9.068417647058766e-4
C-,-0.0016376854545454545
NA,3.531299371069212e-5
S,-0.007787247499999996
A+,-0.006197898571428569
A,-0.002382419166666664
A-,6.7481083333333e-4
B+,-0.002747879999999998
B,-6.379743750000011e-4
B-,8.120500000000264e-5
C+,-3.6112666666666786e-4
C,-5.102294117646744e-5
C-,-2.3576181818181895e-4
NA,1.0129773584905629e-5
S,0.003470637499999996
A+,-0.0019758928571428592
A,0.002225584166666671
A-,0.0022324924999999997
B+,-5.992275000000013e-4
B,-0.0016515131249999991
B-,-0.0014231290000000002
C+,-6.056233333333317e-4
C,7.848882352941598e-5
C-,1.7358909090909038e-4
NA,1.1957698113207495e-5
S,0.02455744250000001
A+,0.005461649999999996
A,0.0013128458333333316
A-,-0.005244947500000008
B+,-7.228974999999999e-4
B,-2.4745624999999174e-5
B-,-2.6615899999999905e-4
C+,-3.4851000000000294e-4
C,1.265629411764741e-4
C-,2.4774909090909114e-4
NA,-2.0293421383648376e-5
S,-0.0047326325
A+,-0.00570025857142857
A,0.001668195833333338
A-,2.8563416666666533e-4
B+,7.474099999999988e-4
B,2.150656250000019e-4
B-,-9.169989999999979e-4
C+,9.600000000009655e-7
C,7.340323529411787e-4
C-,2.1216363636363007e-5
NA,3.195291823899425e-5
S,0.01423049250000001
A+,0.006651750000000004
A,-3.174191666666648e-4
A-,-8.889008333333404e-4
B+,0.002201162500000003
B,-3.954437499999841e-5
B-,-9.048529999999979e-4
C+,3.4696333333333076e-4
C,-6.58645294117642e-4
C-,-8.451600000000003e-4
NA,-3.926427672956536e-6
S,0.006481307500000004
A+,5.454528571428642e-4
A,0.005023894166666667
A-,0.0011984758333333358
B+,-0.0010617625
B,2.317456250000011e-4
B-,0.0010013050000000014
C+,-9.608399999999981e-4
C,-8.423194117647033e-4
C-,5.225909090909083e-4
NA,2.5359610062893766e-5
S,0.002918902500000003
A+,-0.0019567099999999926
A,9.713591666666709e-4
A-,0.0032288441666666677
B+,-0.00177849
B,-1.4957312500000073e-4
B-,-9.547099999999849e-5
C+,0.0011155399999999982
C,1.2167000000000246e-4
C-,-5.76149090909091e-4
NA,-1.472459119496908e-5
S,0.004446437499999995
A+,0.0017056442857142846
A,-0.004235012499999999
A-,-0.002634062500000006
B+,-7.841875000000011e-4
B,1.0957812499999812e-4
B-,6.015210000000019e-4
C+,4.0743999999999904e-4
C,-0.0018022958823529348
C-,-0.0011794036363636366
NA,3.097893081761087e-5
S,-0.0018109625000000001
A+,0.005204489999999996
A,-4.127499999999155e-6
A-,-0.002718309166666673
B+,-0.0022384125000000014
B,-7.649312500000124e-5
B-,0.0012846690000000013
C+,-3.548066666666693e-4
C,-9.331176470583158e-6
C-,-3.205454545454545e-4
NA,3.584056603773688e-5
S,-0.0173415575
A+,-0.001349012857142855
A,-0.004390080833333335
A-,-0.0022675658333333403
B+,0.0027871850000000024
B,4.6878062500000105e-4
B-,0.0010096830000000017
C+,1.1058333333333383e-4
C,-4.60968823529409e-4
C-,1.7240181818181747e-4
NA,3.3518616352201234e-6
S,0.023683047500000005
A+,0.0034203385714285757
A,-5.308458333333286e-4
A-,-0.00509023583333334
B+,9.397524999999997e-4
B,-2.1652937500000102e-4
B-,-5.576909999999987e-4
C+,-6.162733333333332e-4
C,0.0011551405882352984
C-,1.5874545454545503e-4
NA,-5.9029974842768114e-5
S,1.5598749999999508e-4
A+,0.0030942585714285667
A,0.0012613258333333364
A-,7.192324999999943e-4
B+,-0.0012019274999999997
B,9.294593750000006e-4
B-,0.0010885650000000003
C+,3.8313333333330214e-5
C,5.990170588235362e-4
C-,-6.417381818181827e-4
NA,2.6432314465408808e-5
S,0.003643052499999991
A+,7.066271428571478e-4
A,-0.0016510375000000006
A-,0.0014272558333333389
B+,0.0032594549999999953
B,-5.102093749999984e-4
B-,-6.767209999999989e-4
C+,-3.7488333333333235e-4
C,7.553464705882381e-4
C-,-4.546145454545458e-4
NA,1.6778075471698197e-5
S,2.784249999999461e-5
A+,0.0024212128571428587
A,-8.129858333333315e-4
A-,-0.0014497891666666702
B+,1.482725000000004e-4
B,-1.0962062499999911e-4
B-,-4.432949999999984e-4
C+,0.0011169799999999983
C,8.819582352941202e-4
C-,-0.0012043400000000001
NA,-2.9661761006291034e-6
S,0.012841397500000004
A+,-6.166614285714261e-4
A,0.001691217500000005
A-,-1.3885583333333315e-4
B+,4.2637499999999794e-4
B,7.52438124999998e-4
B-,-3.1345299999999815e-4
C+,-8.797000000000229e-5
C,-0.0017313088235294074
C-,9.152109090909091e-4
NA,9.319735849056545e-6
S,-0.017150367500000006
A+,-0.008119149999999999
A,-0.0014194108333333312
A-,-0.0014384408333333392
B+,-6.393025000000047e-4
B,-5.746318750000015e-4
B-,6.80071000000001e-4
C+,2.283699999999972e-4
C,-4.6228999999999633e-4
C-,-9.779272727272796e-5
NA,3.538927044025174e-5
S,0.0043661525000000005
A+,0.007713884285714282
A,0.001850647500000004
A-,-0.0015430875000000041
B+,-3.1630000000003206e-5
B,-2.925831249999992e-4
B-,-9.052429999999985e-4
C+,1.2828333333333034e-4
C,-7.971582352941151e-4
C-,1.5886363636363553e-4
NA,-2.285377358490642e-5
S,-5.410374999999894e-4
A+,-2.5351571428571e-4
A,8.093758333333332e-4
A-,0.0040288458333333325
B+,0.001526704999999997
B,-3.2418124999999494e-5
B-,0.0015404890000000012
C+,3.5121333333333084e-4
C,4.24708823529418e-4
C-,-3.281218181818186e-4
NA,-5.115674213836553e-5
S,-0.02481658249999999
A+,-0.0045980414285714194
